job_id,listed_time,closed_time,expiry
3693584634,1.69283E+12,,1.70838E+12
3693584648,1.69283E+12,,1.69542E+12
3693584662,1.69282E+12,,1.69542E+12
3693584676,1.69283E+12,,1.69542E+12
3693584677,1.69282E+12,,1.69542E+12
3693584693,1.69283E+12,,1.69542E+12
3693584696,1.69283E+12,,1.69542E+12
3693584707,1.69282E+12,,1.70838E+12
3693584729,1.69283E+12,,1.7006E+12
3693584750,1.69283E+12,,1.69542E+12
3693584752,1.69283E+12,,1.69542E+12
3693584754,1.69283E+12,,1.69542E+12
3693584762,1.69282E+12,,1.69542E+12
3693584769,1.69283E+12,,1.69542E+12
3693584777,1.69283E+12,,1.69542E+12
3693584783,1.69283E+12,,1.69542E+12
3693584786,1.69282E+12,,1.69542E+12
3693584795,1.69283E+12,,1.69542E+12
3693584836,1.69282E+12,,1.69542E+12
3693584840,1.69283E+12,,1.70838E+12
3693584851,1.69283E+12,,1.69542E+12
3693584868,1.69283E+12,,1.70838E+12
3693584874,1.69283E+12,,1.69542E+12
3693584901,1.69283E+12,,1.69542E+12
3693584904,1.69283E+12,,1.69542E+12
3693584913,1.69283E+12,,1.69542E+12
3693584918,1.69283E+12,,1.69542E+12
3693584971,1.69283E+12,,1.69542E+12
3693584991,1.69283E+12,,1.69542E+12
3693585321,1.69282E+12,,1.70838E+12
3693585414,1.69282E+12,,1.69542E+12
3693585416,1.69282E+12,,1.69542E+12
3693585417,1.69282E+12,,1.69542E+12
3693585428,1.69282E+12,,1.69542E+12
3693585524,1.69283E+12,,1.69542E+12
3693585546,1.69283E+12,,1.69542E+12
3693585588,1.69283E+12,,1.69542E+12
3693585593,1.69282E+12,,1.69542E+12
3693585609,1.69283E+12,,1.69542E+12
3693585629,1.69283E+12,,1.69542E+12
3693585674,1.69282E+12,,1.69542E+12
3693585678,1.69283E+12,,1.70838E+12
3693585683,1.69283E+12,,1.69542E+12
3693585744,1.69282E+12,,1.69542E+12
3693585752,1.69282E+12,,1.69542E+12
3693585775,1.69283E+12,,1.69542E+12
3693585785,1.69283E+12,,1.69542E+12
3693585793,1.69282E+12,,1.69542E+12
3693585798,1.69283E+12,,1.70838E+12
3693585801,1.69283E+12,,1.69542E+12
3693585811,1.69282E+12,,1.69542E+12
3693585834,1.69283E+12,,1.69542E+12
3693585842,1.69283E+12,,1.69542E+12
3693585851,1.69283E+12,,1.69542E+12
3693585862,1.69283E+12,,1.69542E+12
3693585868,1.69283E+12,,1.69542E+12
3693585940,1.69283E+12,,1.69542E+12
3693585961,1.69283E+12,,1.69542E+12
3693585972,1.69283E+12,,1.69542E+12
3693586385,1.69282E+12,,1.69542E+12
3693586386,1.69282E+12,,1.69542E+12
3693586415,1.69282E+12,,1.69542E+12
3693586423,1.69282E+12,,1.69542E+12
3693586434,1.69282E+12,,1.69542E+12
3693586463,1.69282E+12,,1.69542E+12
3693586475,1.69283E+12,,1.69542E+12
3693586481,1.69282E+12,,1.69542E+12
3693586488,1.69283E+12,,1.69542E+12
3693586511,1.69282E+12,,1.69542E+12
3693586558,1.69283E+12,,1.69542E+12
3693586562,1.69283E+12,,1.69542E+12
3693586581,1.69282E+12,,1.69542E+12
3693586603,1.69283E+12,,1.69542E+12
3693586604,1.69283E+12,,1.69542E+12
3693586619,1.69283E+12,,1.69542E+12
3693586625,1.69283E+12,,1.69542E+12
3693586649,1.69282E+12,,1.69542E+12
3693586656,1.69282E+12,,1.69542E+12
3693586657,1.69282E+12,,1.69542E+12
3693586686,1.69282E+12,,1.69542E+12
3693586687,1.69283E+12,,1.69542E+12
3693586693,1.69283E+12,,1.69542E+12
3693586703,1.69283E+12,,1.69542E+12
3693586706,1.69283E+12,,1.69542E+12
3693586723,1.69283E+12,,1.69542E+12
3693586748,1.69283E+12,,1.69542E+12
3693586755,1.69283E+12,,1.69542E+12
3693586778,1.69282E+12,,1.69542E+12
3693586781,1.69283E+12,,1.69542E+12
3693586783,1.69283E+12,,1.69542E+12
3693586796,1.69283E+12,,1.69542E+12
3693586801,1.69283E+12,,1.69542E+12
3693586811,1.69283E+12,,1.69542E+12
3693586818,1.69283E+12,,1.69542E+12
3693586830,1.69283E+12,,1.69542E+12
3693586837,1.69283E+12,,1.70838E+12
3693586843,1.69283E+12,,1.69542E+12
3693586876,1.69283E+12,,1.69542E+12
3693586883,1.69283E+12,,1.69542E+12
3693586918,1.69283E+12,,1.69542E+12
3693586919,1.69283E+12,,1.69542E+12
3693586920,1.69283E+12,,1.69542E+12
3693586952,1.69283E+12,,1.69542E+12
3693586956,1.69283E+12,,1.70838E+12
3693586957,1.69283E+12,,1.69542E+12
3693586977,1.69283E+12,,1.69542E+12
3693586979,1.69283E+12,,1.69542E+12
3693586980,1.69283E+12,,1.70838E+12
3693586984,1.69283E+12,,1.69542E+12
3693586985,1.69283E+12,,1.69542E+12
3693586986,1.69283E+12,,1.69542E+12
3693586988,1.69283E+12,,1.69542E+12
3693586989,1.69283E+12,,1.69542E+12
3693586992,1.69283E+12,,1.69542E+12
3693586999,1.69283E+12,,1.69542E+12
3693587032,1.69283E+12,,1.70838E+12
3693587086,1.69282E+12,,1.69542E+12
3693587087,1.69282E+12,,1.69542E+12
3693587092,1.69282E+12,,1.69542E+12
3693587095,1.69282E+12,,1.69542E+12
3693587110,1.69282E+12,,1.69542E+12
3693587136,1.69283E+12,,1.69542E+12
3693587155,1.69283E+12,,1.69542E+12
3693587159,1.69283E+12,,1.69542E+12
3693587168,1.69282E+12,,1.69542E+12
3693587183,1.69283E+12,,1.69542E+12
3693587247,1.69283E+12,,1.69542E+12
3693587258,1.69283E+12,,1.69542E+12
3693587289,1.69283E+12,,1.69542E+12
3693587305,1.69283E+12,,1.69542E+12
3693587340,1.69282E+12,,1.69542E+12
3693587342,1.69282E+12,,1.69542E+12
3693587344,1.69282E+12,,1.69542E+12
3693587387,1.69283E+12,,1.69542E+12
3693587388,1.69283E+12,,1.69542E+12
3693587396,1.69283E+12,,1.70838E+12
3693587407,1.69283E+12,,1.69542E+12
3693587409,1.69283E+12,,1.69542E+12
3693587413,1.69283E+12,,1.70838E+12
3693587414,1.69282E+12,,1.70838E+12
3693587417,1.69283E+12,,1.69542E+12
3693587440,1.69283E+12,,1.69542E+12
3693587478,1.69282E+12,,1.69542E+12
3693587479,1.69282E+12,,1.70838E+12
3693587486,1.69283E+12,,1.69542E+12
3693587492,1.69283E+12,,1.69542E+12
3693587500,1.69283E+12,,1.69542E+12
3693587509,1.69283E+12,,1.69542E+12
3693587510,1.69283E+12,,1.69542E+12
3693587512,1.69283E+12,,1.69542E+12
3693587518,1.69283E+12,,1.69542E+12
3693587546,1.69283E+12,,1.69542E+12
3693587552,1.69283E+12,,1.69542E+12
3693587556,1.69283E+12,,1.69542E+12
3693587567,1.69283E+12,,1.70838E+12
3693587570,1.69283E+12,,1.69542E+12
3693587622,1.69283E+12,,1.69542E+12
3693587623,1.69283E+12,,1.69542E+12
3693587635,1.69283E+12,,1.69542E+12
3693587652,1.69283E+12,,1.69542E+12
3693587657,1.69283E+12,,1.69542E+12
3693587670,1.69283E+12,,1.69542E+12
3693587678,1.69283E+12,,1.69542E+12
3693587679,1.69283E+12,,1.69542E+12
3693587680,1.69283E+12,,1.69542E+12
3693587685,1.69283E+12,,1.69542E+12
3693587687,1.69283E+12,,1.69542E+12
3693587689,1.69283E+12,,1.69542E+12
3693587692,1.69283E+12,,1.69542E+12
3693587693,1.69283E+12,,1.69542E+12
3693587695,1.69283E+12,,1.69542E+12
3693587701,1.69283E+12,,1.69542E+12
3693588023,1.69283E+12,,1.69542E+12
3693588024,1.69282E+12,,1.69542E+12
3693588032,1.69282E+12,,1.69542E+12
3693588037,1.69282E+12,,1.69542E+12
3693588078,1.69283E+12,,1.69542E+12
3693588085,1.69283E+12,,1.70838E+12
3693588086,1.69282E+12,,1.69542E+12
3693588091,1.69282E+12,,1.69543E+12
3693588105,1.69283E+12,,1.69542E+12
3693588107,1.69283E+12,,1.69542E+12
3693588118,1.69282E+12,,1.69542E+12
3693588153,1.69283E+12,,1.69542E+12
3693588179,1.69283E+12,,1.69542E+12
3693588194,1.69282E+12,,1.69542E+12
3693588195,1.69283E+12,,1.69542E+12
3693588197,1.69283E+12,,1.70838E+12
3693588203,1.69283E+12,,1.70838E+12
3693588205,1.69282E+12,,1.69542E+12
3693588243,1.69283E+12,,1.69542E+12
3693588261,1.69283E+12,,1.69542E+12
3693588265,1.69283E+12,,1.69542E+12
3693588311,1.69283E+12,,1.69542E+12
3693588316,1.69283E+12,,1.69542E+12
3693588317,1.69283E+12,,1.69542E+12
3693588318,1.69283E+12,,1.69542E+12
3693588337,1.69283E+12,,1.70838E+12
3693588378,1.69283E+12,,1.69542E+12
3693588382,1.69283E+12,,1.69542E+12
3693588383,1.69283E+12,,1.69542E+12
3693588389,1.69283E+12,,1.69542E+12
3693588398,1.69283E+12,,1.69542E+12
3693588403,1.69283E+12,,1.69542E+12
3693588409,1.69283E+12,,1.69542E+12
3693589006,1.69282E+12,,1.70838E+12
3693589008,1.69283E+12,,1.69542E+12
3693589021,1.69282E+12,,1.69542E+12
3693589076,1.69282E+12,,1.69542E+12
3693589098,1.69283E+12,,1.69542E+12
3693589109,1.69283E+12,,1.69542E+12
3693589111,1.69283E+12,,1.69542E+12
3693589113,1.69283E+12,,1.69542E+12
3693589118,1.69283E+12,1.69E+12,1.69542E+12
3693589122,1.69283E+12,,1.69543E+12
3693589123,1.69283E+12,,1.69542E+12
3693589125,1.69283E+12,,1.69542E+12
3693589126,1.69283E+12,,1.69542E+12
3693589130,1.69283E+12,,1.69542E+12
3693589131,1.69283E+12,,1.69542E+12
3693589187,1.69283E+12,,1.70838E+12
3693589201,1.69283E+12,,1.69542E+12
3693589212,1.69283E+12,,1.69542E+12
3693589226,1.69283E+12,,1.69542E+12
3693589268,1.69283E+12,,1.69542E+12
3693589271,1.69283E+12,,1.69542E+12
3693589273,1.69283E+12,,1.69542E+12
3693589275,1.69283E+12,,1.70838E+12
3693589283,1.69283E+12,,1.69542E+12
3693589286,1.69283E+12,,1.69542E+12
3693589289,1.69283E+12,,1.69542E+12
3693589293,1.69283E+12,,1.69542E+12
3693589294,1.69283E+12,,1.69542E+12
3693589295,1.69283E+12,,1.69542E+12
3693589302,1.69283E+12,,1.69542E+12
3693590050,1.69283E+12,,1.69542E+12
3693590095,1.69283E+12,,1.69542E+12
3693590107,1.69283E+12,1.69E+12,1.70838E+12
3693590112,1.69283E+12,,1.69542E+12
3693590113,1.69283E+12,,1.69542E+12
3693590179,1.69283E+12,,1.69543E+12
3693590183,1.69283E+12,,1.69542E+12
3693590184,1.69283E+12,,1.69542E+12
3693590191,1.69283E+12,,1.69542E+12
3693590231,1.69283E+12,,1.69542E+12
3693590232,1.69283E+12,,1.70838E+12
3693590233,1.69283E+12,,1.69542E+12
3693590246,1.69283E+12,,1.69542E+12
3693590252,1.69283E+12,,1.69542E+12
3693590254,1.69283E+12,,1.69542E+12
3693590257,1.69283E+12,,1.69542E+12
3693590260,1.69283E+12,,1.69542E+12
3693590261,1.69283E+12,,1.69542E+12
3693590267,1.69283E+12,,1.70838E+12
3693590270,1.69283E+12,,1.69542E+12
3693590292,1.69283E+12,,1.69542E+12
3693590798,1.69283E+12,,1.70838E+12
3693591001,1.69283E+12,,1.69542E+12
3693591009,1.69283E+12,,1.69542E+12
3693591031,1.69283E+12,,1.69542E+12
3693591052,1.69283E+12,,1.69542E+12
3693591054,1.69283E+12,,1.69542E+12
3693591056,1.69283E+12,,1.69542E+12
3693591075,1.69283E+12,,1.69542E+12
3693591085,1.69283E+12,,1.70838E+12
3693591125,1.69283E+12,,1.69542E+12
3693591130,1.69283E+12,,1.69542E+12
3693591133,1.69283E+12,,1.69542E+12
3693591146,1.69283E+12,,1.69542E+12
3693591149,1.69283E+12,,1.69542E+12
3693591155,1.69283E+12,,1.69542E+12
3693591156,1.69283E+12,,1.69542E+12
3693591170,1.69283E+12,,1.69542E+12
3693591177,1.69283E+12,,1.69542E+12
3693591741,1.69283E+12,,1.70838E+12
3693592002,1.69283E+12,1.69E+12,1.69542E+12
3693592009,1.69283E+12,,1.69542E+12
3693592013,1.69283E+12,,1.69542E+12
3693592031,1.69283E+12,,1.69542E+12
3693592037,1.69283E+12,,1.69542E+12
3693592061,1.69283E+12,,1.69542E+12
3693592078,1.69283E+12,,1.69542E+12
3693592079,1.69283E+12,,1.69542E+12
3693592080,1.69283E+12,,1.69542E+12
3693592089,1.69283E+12,,1.69542E+12
3693592095,1.69283E+12,,1.69542E+12
3693592097,1.69283E+12,,1.69542E+12
3693592108,1.69283E+12,,1.70838E+12
3693592118,1.69283E+12,,1.69542E+12
3693592119,1.69283E+12,,1.69542E+12
3693592120,1.69283E+12,,1.69542E+12
3693593002,1.69283E+12,,1.69542E+12
3693593005,1.69283E+12,,1.69542E+12
3693593006,1.69283E+12,,1.69542E+12
3693593016,1.69283E+12,,1.69542E+12
3693593022,1.69283E+12,,1.70838E+12
3693593025,1.69283E+12,,1.69542E+12
3693593029,1.69283E+12,,1.69542E+12
3693593042,1.69283E+12,,1.69542E+12
3693594015,1.69283E+12,,1.69542E+12
3693594018,1.69283E+12,,1.69542E+12
3693595813,1.69283E+12,,1.69542E+12
3693595880,1.69283E+12,,1.69542E+12
3693595937,1.69283E+12,,1.69542E+12
3693595942,1.69283E+12,,1.69542E+12
3693595946,1.69283E+12,,1.69542E+12
3693596228,1.69283E+12,,1.70838E+12
3693596501,1.69283E+12,,1.70838E+12
3693596506,1.69283E+12,,1.69542E+12
3693596514,1.69283E+12,,1.69542E+12
3693596522,1.69283E+12,,1.69542E+12
3693596548,1.69283E+12,,1.69542E+12
3693596597,1.69283E+12,,1.69542E+12
3693596630,1.69283E+12,,1.69542E+12
3693596641,1.69283E+12,,1.69542E+12
3693596642,1.69283E+12,,1.69542E+12
3693596652,1.69283E+12,,1.70838E+12
3693596666,1.69283E+12,,1.69542E+12
3693596735,1.69283E+12,,1.69542E+12
3693596739,1.69283E+12,,1.69542E+12
3693596741,1.69283E+12,,1.70839E+12
3693596758,1.69283E+12,,1.69542E+12
3693596796,1.69283E+12,,1.69543E+12
3693596797,1.69283E+12,,1.69543E+12
3693596822,1.69283E+12,,1.70839E+12
3693596827,1.69283E+12,,1.69543E+12
3693596831,1.69283E+12,,1.69543E+12
3693596832,1.69283E+12,,1.69543E+12
3693596886,1.69284E+12,,1.70839E+12
3693597482,1.69283E+12,,1.69542E+12
3693597496,1.69283E+12,,1.69542E+12
3693597509,1.69283E+12,,1.69542E+12
3693597541,1.69283E+12,,1.69542E+12
3693597593,1.69283E+12,,1.69542E+12
3693597599,1.69283E+12,,1.70838E+12
3693597642,1.69283E+12,,1.70838E+12
3693597647,1.69283E+12,,1.69542E+12
3693597663,1.69283E+12,,1.69542E+12
3693597665,1.69283E+12,,1.69542E+12
3693597687,1.69283E+12,,1.69542E+12
3693597724,1.69283E+12,,1.69542E+12
3693597749,1.69283E+12,,1.70839E+12
3693597763,1.69283E+12,,1.70839E+12
3693597848,1.69284E+12,,1.70839E+12
3693597860,1.69283E+12,1.69E+12,1.69543E+12
3693597864,1.69284E+12,,1.70839E+12
3693598164,1.69283E+12,,1.69543E+12
3693598442,1.69283E+12,,1.69542E+12
3693598456,1.69283E+12,,1.69542E+12
3693598458,1.69283E+12,,1.69542E+12
3693598459,1.69283E+12,,1.69542E+12
3693598553,1.69283E+12,,1.69542E+12
3693598569,1.69283E+12,,1.70838E+12
3693598579,1.69283E+12,,1.70838E+12
3693598597,1.69283E+12,,1.69542E+12
3693598613,1.69283E+12,,1.69542E+12
3693598658,1.69284E+12,,1.7084E+12
3693598675,1.69283E+12,,1.69542E+12
3693598693,1.69283E+12,,1.70838E+12
3693598697,1.69283E+12,,1.70838E+12
3693598707,1.69283E+12,,1.69542E+12
3693598717,1.69283E+12,,1.70839E+12
3693598753,1.69283E+12,,1.69543E+12
3693598767,1.69283E+12,,1.69543E+12
3693598839,1.69283E+12,,1.70839E+12
3693598848,1.69283E+12,,1.70839E+12
3693598861,1.69283E+12,,1.70839E+12
3693599256,1.69283E+12,,1.69542E+12
3693599268,1.69283E+12,,1.69542E+12
3693599271,1.69283E+12,,1.69542E+12
3693599275,1.69283E+12,,1.69542E+12
3693599282,1.69283E+12,,1.69542E+12
3693599285,1.69283E+12,,1.69542E+12
3693599304,1.69284E+12,,1.69801E+12
3693599391,1.69283E+12,,1.70838E+12
3693599396,1.69283E+12,1.69E+12,1.70838E+12
3693599457,1.69283E+12,,1.69542E+12
3693599464,1.69283E+12,,1.69542E+12
3693599499,1.69283E+12,,1.69542E+12
3693599504,1.69283E+12,,1.70838E+12
3693599512,1.69283E+12,,1.70838E+12
3693599523,1.69283E+12,,1.70838E+12
3693599526,1.69283E+12,,1.69542E+12
3693599539,1.69283E+12,,1.69542E+12
3693599542,1.69283E+12,,1.70838E+12
3693599548,1.69283E+12,,1.70838E+12
3693599553,1.69283E+12,,1.69542E+12
3693599557,1.69283E+12,,1.70839E+12
3693599594,1.69283E+12,,1.70839E+12
3693599604,1.69283E+12,,1.70839E+12
3693599683,1.69284E+12,,1.69543E+12
3693599684,1.69283E+12,,1.69543E+12
3693599813,1.69284E+12,,1.70839E+12
3693599819,1.69284E+12,,1.70839E+12
3693599897,1.69284E+12,,1.70839E+12
3693599980,1.69284E+12,,1.70839E+12
3693599995,1.69284E+12,,1.70839E+12
3694100111,1.69283E+12,,1.69543E+12
3694100227,1.69283E+12,,1.69542E+12
3694100233,1.69283E+12,,1.69542E+12
3694100244,1.69283E+12,,1.69542E+12
3694100264,1.69283E+12,,1.69542E+12
3694100333,1.69283E+12,,1.69542E+12
3694100341,1.69283E+12,,1.69542E+12
3694100350,1.69283E+12,,1.69542E+12
3694100354,1.69283E+12,,1.69542E+12
3694100372,1.69283E+12,,1.70838E+12
3694100397,1.69283E+12,,1.70838E+12
3694100398,1.69283E+12,,1.69542E+12
3694100449,1.69283E+12,,1.69542E+12
3694100489,1.69283E+12,,1.69542E+12
3694100498,1.69283E+12,,1.69542E+12
3694100499,1.69283E+12,,1.69542E+12
3694100517,1.69283E+12,,1.69543E+12
3694100541,1.69283E+12,,1.70839E+12
3694100573,1.69283E+12,,1.69543E+12
3694100577,1.69283E+12,,1.70839E+12
3694100626,1.69284E+12,,1.70839E+12
3694100630,1.69284E+12,,1.70839E+12
3694100641,1.69284E+12,,1.70839E+12
3694100827,1.69284E+12,,1.70839E+12
3694100895,1.69284E+12,,1.70839E+12
3694100991,1.69284E+12,,1.70839E+12
3694100999,1.69284E+12,,1.69543E+12
3694101184,1.69283E+12,,1.69542E+12
3694101194,1.69283E+12,,1.69542E+12
3694101197,1.69283E+12,,1.69542E+12
3694101261,1.69283E+12,,1.70838E+12
3694101263,1.69283E+12,,1.70838E+12
3694101274,1.69283E+12,,1.69542E+12
3694101284,1.69283E+12,,1.69542E+12
3694101291,1.69283E+12,,1.70838E+12
3694101293,1.69283E+12,,1.69542E+12
3694101327,1.69283E+12,,1.69542E+12
3694101350,1.69283E+12,,1.70838E+12
3694101357,1.69283E+12,,1.69542E+12
3694101404,1.69283E+12,,1.69542E+12
3694101411,1.69284E+12,,1.70839E+12
3694101432,1.69283E+12,,1.69542E+12
3694101491,1.69283E+12,,1.70839E+12
3694101501,1.69283E+12,,1.69543E+12
3694101551,1.69283E+12,,1.69543E+12
3694101562,1.69283E+12,,1.69543E+12
3694101574,1.69284E+12,,1.70839E+12
3694101802,1.69284E+12,,1.69543E+12
3694101857,1.69284E+12,,1.69543E+12
3694102165,1.69283E+12,,1.69542E+12
3694102194,1.69283E+12,,1.69542E+12
3694102197,1.69283E+12,,1.69542E+12
3694102198,1.69283E+12,,1.69542E+12
3694102200,1.69283E+12,,1.69542E+12
3694102229,1.69283E+12,,1.70838E+12
3694102286,1.69283E+12,,1.70838E+12
3694102296,1.69283E+12,,1.69542E+12
3694102301,1.69283E+12,,1.69542E+12
3694102323,1.69283E+12,,1.69542E+12
3694102348,1.69283E+12,,1.69542E+12
3694102354,1.69284E+12,,1.70839E+12
3694102364,1.69283E+12,,1.69542E+12
3694102398,1.69283E+12,,1.70838E+12
3694102410,1.69283E+12,,1.69542E+12
3694102421,1.69283E+12,,1.69543E+12
3694102460,1.69283E+12,,1.69543E+12
3694102490,1.69283E+12,,1.70839E+12
3694102513,1.69283E+12,,1.69543E+12
3694102569,1.69283E+12,,1.70839E+12
3694102577,1.69283E+12,,1.70839E+12
3694102582,1.69283E+12,,1.69543E+12
3694102594,1.69284E+12,,1.69543E+12
3694102611,1.69284E+12,,1.69543E+12
3694102873,1.69284E+12,,1.70839E+12
3694102876,1.69284E+12,,1.70839E+12
3694102911,1.69284E+12,,1.70839E+12
3694102947,1.69284E+12,,1.70839E+12
3694103018,1.69283E+12,,1.70838E+12
3694103033,1.69283E+12,,1.70838E+12
3694103038,1.69283E+12,,1.69543E+12
3694103049,1.69283E+12,,1.70838E+12
3694103061,1.69283E+12,,1.69543E+12
3694103116,1.69283E+12,,1.69543E+12
3694103127,1.69283E+12,,1.69543E+12
3694103135,1.69284E+12,,1.70839E+12
3694103172,1.69283E+12,,1.69543E+12
3694103324,1.69284E+12,,1.69543E+12
3694103934,1.69284E+12,,1.69544E+12
3694104012,1.69284E+12,,1.70839E+12
3694104087,1.69284E+12,,1.69543E+12
3694104119,1.69284E+12,,1.70839E+12
3694104195,1.69284E+12,1.69E+12,1.70839E+12
3694104227,1.69284E+12,,1.70839E+12
3694104592,1.69284E+12,,1.70839E+12
3694104870,1.69284E+12,,1.69544E+12
3694105143,1.69284E+12,,1.70839E+12
3694105164,1.69284E+12,,1.7084E+12
3694105262,1.69284E+12,,1.70839E+12
3694105313,1.69284E+12,,1.70839E+12
3694105472,1.69284E+12,,1.69543E+12
3694105665,1.69284E+12,,1.69544E+12
3694105760,1.69284E+12,,1.7084E+12
3694105792,1.69284E+12,,1.69544E+12
3694105871,1.69284E+12,,1.69551E+12
3694106110,1.69284E+12,,1.70839E+12
3694106148,1.69284E+12,,1.70839E+12
3694106160,1.69284E+12,,1.70839E+12
3694106217,1.69284E+12,,1.70839E+12
3694106247,1.69284E+12,,1.70839E+12
3694106483,1.69284E+12,,1.70839E+12
3694106550,1.69284E+12,,1.69544E+12
3694106610,1.69284E+12,,1.69544E+12
3694106624,1.69284E+12,,1.69544E+12
3694106694,1.69284E+12,,1.69544E+12
3694107150,1.69284E+12,,1.70839E+12
3694107204,1.69284E+12,,1.70839E+12
3694107406,1.69284E+12,,1.7084E+12
3694108029,1.69284E+12,,1.70839E+12
3694108244,1.69284E+12,,1.70839E+12
3694108317,1.69284E+12,,1.69544E+12
3694108932,1.69285E+12,,1.69544E+12
3694109061,1.69284E+12,,1.69543E+12
3694109080,1.69284E+12,,1.70839E+12
3694109217,1.69284E+12,,1.69544E+12
3694109239,1.69284E+12,,1.69544E+12
3694110043,1.69284E+12,,1.70839E+12
3694110141,1.69284E+12,,1.69543E+12
3694110254,1.69284E+12,,1.69544E+12
3694110278,1.69284E+12,,1.69544E+12
3694110303,1.69284E+12,,1.7084E+12
3694110306,1.69284E+12,,1.69544E+12
3694110489,1.69284E+12,,1.69544E+12
3694111702,1.69285E+12,,1.69544E+12
3694111956,1.69285E+12,,1.69544E+12
3694113269,1.69285E+12,,1.69544E+12
3694113999,1.69285E+12,,1.69544E+12
3694117107,1.69285E+12,,1.69544E+12
3694117649,1.69285E+12,,1.69544E+12
3694118144,1.69285E+12,,1.7084E+12
3694118701,1.69285E+12,,1.69544E+12
3694119916,1.69285E+12,,1.70841E+12
3694120104,1.69285E+12,,1.7084E+12
3694120176,1.69285E+12,,1.69544E+12
3694121371,1.69285E+12,,1.69544E+12
3694123144,1.69285E+12,,1.7084E+12
3694123270,1.69285E+12,,1.7084E+12
3694124020,1.69285E+12,,1.7084E+12
3694124191,1.69285E+12,,1.7084E+12
3694124577,1.69286E+12,,1.70841E+12
3694126063,1.69285E+12,,1.69544E+12
3694126132,1.69285E+12,,1.7084E+12
3694126194,1.69285E+12,,1.69544E+12
3694136714,1.69286E+12,,1.70841E+12
3694136851,1.69286E+12,,1.70841E+12
3694137594,1.69286E+12,,1.70841E+12
3694139282,1.69286E+12,,1.70841E+12
3694139866,1.69286E+12,,1.70841E+12
3694141360,1.69286E+12,,1.70841E+12
3694142717,1.69286E+12,,1.70841E+12
3694142991,1.69286E+12,,1.70841E+12
3694143206,1.69286E+12,,1.70841E+12
3694147792,1.69286E+12,,1.70841E+12
3694148899,1.69286E+12,,1.69545E+12
3694149520,1.69286E+12,,1.69545E+12
3694149824,1.69286E+12,,1.69545E+12
3694150835,1.69286E+12,,1.69545E+12
3694153312,1.69286E+12,,1.69545E+12
3694154180,1.69286E+12,,1.69545E+12
3694154196,1.69286E+12,,1.69545E+12
3694155003,1.69286E+12,,1.69545E+12
3694155255,1.69286E+12,,1.70841E+12
3694155805,1.69287E+12,,1.69546E+12
3694155869,1.69287E+12,,1.70842E+12
3694157349,1.69286E+12,,1.70842E+12
3694157708,1.69287E+12,,1.69546E+12
3694158923,1.69287E+12,,1.69546E+12
3696990991,1.69268E+12,,1.69528E+12
3696990992,1.69268E+12,,1.69528E+12
3696990993,1.69268E+12,,1.69528E+12
3696994827,1.69268E+12,,1.69528E+12
3696994828,1.69268E+12,,1.69528E+12
3696994861,1.69268E+12,,1.69528E+12
3696995466,1.69268E+12,,1.69528E+12
3696997069,1.69268E+12,,1.69528E+12
3696997071,1.69268E+12,,1.69528E+12
3697305844,1.69273E+12,,1.69532E+12
3697318597,1.69284E+12,,1.69543E+12
3697321023,1.69273E+12,,1.70828E+12
3697337922,1.69273E+12,,1.69534E+12
3697339692,1.69273E+12,,1.69532E+12
3697339744,1.69273E+12,,1.69532E+12
3697339785,1.69273E+12,,1.69532E+12
3697339939,1.69273E+12,,1.70828E+12
3697340580,1.69273E+12,,1.69532E+12
3697340628,1.69273E+12,,1.69532E+12
3697340764,1.69273E+12,,1.69534E+12
3697340767,1.69273E+12,,1.69533E+12
3697340789,1.69273E+12,,1.69532E+12
3697341692,1.69273E+12,,1.69532E+12
3697342482,1.69273E+12,,1.70828E+12
3697342506,1.69273E+12,1.69E+12,1.69532E+12
3697343077,1.69273E+12,,1.69534E+12
3697343111,1.69273E+12,,1.69532E+12
3697343210,1.69273E+12,,1.69532E+12
3697343323,1.69273E+12,,1.69532E+12
3697344248,1.69273E+12,,1.69532E+12
3697344259,1.69273E+12,,1.69532E+12
3697344945,1.69273E+12,1.69E+12,1.70836E+12
3697345112,1.69273E+12,1.69E+12,1.69532E+12
3697346002,1.69273E+12,,1.69532E+12
3697348446,1.69273E+12,,1.69533E+12
3697348548,1.69273E+12,,1.69533E+12
3697349904,1.69274E+12,,1.69533E+12
3697349940,1.69274E+12,,1.69533E+12
3697349961,1.69274E+12,,1.69533E+12
3697350427,1.69273E+12,,1.69533E+12
3697350629,1.69273E+12,,1.69533E+12
3697350720,1.69274E+12,,1.69533E+12
3697350788,1.69274E+12,,1.69533E+12
3697350827,1.69274E+12,,1.69533E+12
3697350876,1.69274E+12,,1.69533E+12
3697351752,1.69274E+12,,1.69533E+12
3697351940,1.69274E+12,,1.69533E+12
3697352442,1.69273E+12,,1.69533E+12
3697352695,1.69274E+12,,1.69533E+12
3697352867,1.69274E+12,,1.69533E+12
3697352884,1.69274E+12,,1.69533E+12
3697352992,1.69274E+12,,1.69533E+12
3697353300,1.69273E+12,,1.69533E+12
3697353352,1.69274E+12,,1.69533E+12
3697353372,1.69274E+12,,1.69533E+12
3697353395,1.69274E+12,,1.69533E+12
3697353474,1.69274E+12,,1.69533E+12
3697353593,1.69274E+12,,1.69533E+12
3697353765,1.69274E+12,,1.69533E+12
3697353793,1.69274E+12,,1.69533E+12
